direction,time,plate,make,model,color
South,2020-05-20T22:12:14Z,UFE-8498,Subaru,Impreza,Blue
South,2020-05-20T22:12:19Z,XDD-5463,Mercedes,S-Class,White
South,2020-05-20T22:12:35Z,PJZ-3723,Ford,Expedition,Red
South,2020-05-20T22:12:52Z,GOH-9361,Chevy,Silverado,Beige
South,2020-05-20T22:12:55Z,APH-4081,Mercedes,CLA-Class,Red
South,2020-05-20T22:13:06Z,EIK-1587,Honda,S-3000,Silver
South,2020-05-20T22:13:10Z,PII-3723,Lexus,CT,White
South,2020-05-20T22:13:14Z,XMM-0306,GMC,Denali,Black
South,2020-05-20T22:13:17Z,XIP-9817,Mazda,3,Black
South,2020-05-20T22:13:29Z,HCX-7178,Toyota,4Runner,Silver
South,2020-05-20T22:13:31Z,SZB-6189,Jeep,Cherokee,Black
South,2020-05-20T22:13:34Z,AEI-8657,Scion,tC,White
South,2020-05-20T22:13:39Z,QRB-7183,Kia,Rio,Silver
South,2020-05-20T22:13:41Z,MJO-7134,Fiat,500,Grey
South,2020-05-20T22:14:01Z,GHH-4479,Lexus,ES,Silver
South,2020-05-20T22:14:07Z,JGY-9575,Lexus,RX,Blue
South,2020-05-20T22:14:16Z,FGN-1333,Honda,CR-V,Red
South,2020-05-20T22:14:18Z,XCX-1772,Nissan,Titan,White
South,2020-05-20T22:14:20Z,IPE-4702,BMW,4-Series,White
South,2020-05-20T22:14:26Z,MTW-2880,Dodge,Durango,Black
South,2020-05-20T22:14:28Z,SRB-9895,Jeep,Gladiator,Green
South,2020-05-20T22:14:37Z,BPG-4956,Nissan,Versa,Blue
South,2020-05-20T22:14:47Z,HGN-5324,Volvo,XC60,Silver
South,2020-05-20T22:14:51Z,UGV-9600,GMC,Yukon,Black
South,2020-05-20T22:15:17Z,EIC-3599,Lexus,GX,Grey
South,2020-05-20T22:15:25Z,IRC-8001,Buick,LaCrosse,White
South,2020-05-20T22:15:27Z,KAB-8713,Ford,F-250,White
South,2020-05-20T22:15:29Z,VKR-0284,Chevy,Corvette,Black
South,2020-05-20T22:15:31Z,FCG-2403,Toyota,Rav-4,Blue
South,2020-05-20T22:15:38Z,GNW-2103,Honda,CR-V,Silver
South,2020-05-20T22:15:41Z,DLA-7807,Ford,Econoline,Blue
South,2020-05-20T22:15:46Z,LOJ-7446,Subaru,Outback,Blue
South,2020-05-20T22:15:59Z,ABE-3095,Honda,Civic,Grey
South,2020-05-20T22:16:00Z,YBS-0521,Chevy,Camaro,Grey
South,2020-05-20T22:16:02Z,VIH-0183,Honda,Ridgeline,Black
South,2020-05-20T22:16:06Z,HGQ-6862,Acura,RDX,Black
South,2020-05-20T22:16:13Z,LBT-5148,Kia,Rio,Grey
South,2020-05-20T22:16:20Z,GQK-5652,Nissan,Kicks,White
South,2020-05-20T22:16:23Z,DKQ-3325,Audi,Q7,White
South,2020-05-20T22:16:27Z,ENJ-9025,Ford,Mustang,Red
South,2020-05-20T22:16:33Z,KHU-9025,Mazda,CX-5,White
South,2020-05-20T22:16:50Z,TNA-4195,Ford,F-250,White
South,2020-05-20T22:16:52Z,HWV-3921,Ford,F-150,Black
South,2020-05-20T22:16:57Z,CSC-5857,Toyota,Land Cruiser,Grey
South,2020-05-20T22:17:00Z,AGZ-5829,BMW,3-Series,Grey
South,2020-05-20T22:17:31Z,PUG-3651,Chevy,Silverado,White
South,2020-05-20T22:17:33Z,OFS-0056,Hyundai,Elantra,Grey
South,2020-05-20T22:17:47Z,OXL-1546,Scion,tC,White
South,2020-05-20T22:17:54Z,BJU-1129,Toyota,Tundra,Green
South,2020-05-20T22:18:00Z,FDI-2483,Hyundai,Accent,Blue
South,2020-05-20T22:18:09Z,KZZ-4982,Audi,Q7,Black
South,2020-05-20T22:18:11Z,GSM-5523,Kia,Forte,Blue
South,2020-05-20T22:18:15Z,ENZ-3660,Hyundai,Sonata,White
South,2020-05-20T22:18:16Z,BUN-0997,Ford,Edge,Black
South,2020-05-20T22:18:18Z,PNV-7817,Infiniti,QX60,Grey
South,2020-05-20T22:18:30Z,SRA-5872,Toyota,Yaris,Black
South,2020-05-20T22:18:32Z,PQT-4942,Ford,Ranger,Black
South,2020-05-20T22:18:39Z,GRD-4006,Toyota,4Runner,Blue
South,2020-05-20T22:18:42Z,SXW-1931,Mercedes,GLK-Class,White
South,2020-05-20T22:18:46Z,ZUX-7754,Honda,Civic,Silver
South,2020-05-20T22:18:49Z,MIG-6872,Honda,Accord,White
South,2020-05-20T22:18:51Z,OZX-6729,Mercedes,CLA-Class,Red
South,2020-05-20T22:18:57Z,KSR-2084,Toyota,86,Black
South,2020-05-20T22:18:57Z,APJ-5243,GMC,Canyon,Silver
South,2020-05-20T22:19:03Z,OWD-5426,Mazda,CX-30,Grey
South,2020-05-20T22:19:34Z,SYQ-7668,Infiniti,G37,White
South,2020-05-20T22:19:37Z,UZV-7962,Kia,Forte,Grey
South,2020-05-20T22:19:47Z,NFJ-3322,Mercedes,GLK-Class,White
South,2020-05-20T22:19:48Z,YZN-8116,Ford,Transit,White
South,2020-05-20T22:19:52Z,RLM-7352,Toyota,Land Cruiser,Black
South,2020-05-20T22:19:59Z,NIF-6453,Dodge,Durango,Black
South,2020-05-20T22:20:07Z,HMX-6015,Mitsubishi,Outlander,Red
South,2020-05-20T22:20:08Z,LNK-5625,Toyota,Corolla,Black
South,2020-05-20T22:20:16Z,YGU-2319,Ford,Focus,Black
South,2020-05-20T22:20:19Z,NZT-9556,Ford,F-250,White
South,2020-05-20T22:20:26Z,UEU-8557,Volkswagen,Beetle,Red
South,2020-05-20T22:20:29Z,EUG-9993,Dodge,Ram,White
South,2020-05-20T22:20:36Z,GHA-5336,Ford,E-250,White
South,2020-05-20T22:20:39Z,SYS-3395,Jeep,Wrangler,Black
South,2020-05-20T22:20:43Z,GEP-8849,Tesla,Model 3,Blue
South,2020-05-20T22:20:45Z,ZDJ-3843,Porsche,Panamera,Black
South,2020-05-20T22:20:48Z,FLQ-7613,Mitsubishi,Lancer,Silver
South,2020-05-20T22:20:52Z,QRK-6626,Hyundai,Accent,Green
South,2020-05-20T22:20:59Z,SDR-4534,Infiniti,G37,White
South,2020-05-20T22:21:04Z,CSM-9628,Mazda,6,Black
South,2020-05-20T22:21:06Z,PWU-9075,Volkswagen,Jetta,Black
South,2020-05-20T22:21:11Z,FFB-8812,Chevy,Silverado,Grey
South,2020-05-20T22:21:21Z,ZRA-1904,Mercedes,A-Class,Silver
South,2020-05-20T22:21:27Z,XUT-9380,Toyota,Matrix,Grey
South,2020-05-20T22:21:33Z,NDV-7895,Ford,F-250,Black
South,2020-05-20T22:21:37Z,NEY-4946,Chevy,Silverado,White
South,2020-05-20T22:21:53Z,GDE-5668,Nissan,Armada,White
South,2020-05-20T22:21:59Z,DRY-8321,Mazda,6,Grey
South,2020-05-20T22:22:05Z,XRA-4255,Infiniti,G37,White
South,2020-05-20T22:22:09Z,NJZ-0812,Lexus,CT,White
South,2020-05-20T22:22:21Z,VJL-6089,Chevy,Silverado,White
South,2020-05-20T22:22:24Z,FOM-9403,Chrysler,200,Silver
South,2020-05-20T22:22:31Z,RPK-7629,Toyota,Camry,White
South,2020-05-20T22:22:34Z,ZHT-8768,Nissan,Sentra,Grey
South,2020-05-20T22:22:36Z,YAE-4451,Toyota,Matrix,Grey
South,2020-05-20T22:22:44Z,ENM-8495,Mercedes,A-Class,Silver
South,2020-05-20T22:22:47Z,OWJ-8791,Ford,F-250,Black
South,2020-05-20T22:22:51Z,BIK-2665,Dodge,Durango,Black
South,2020-05-20T22:22:53Z,WLO-9074,Chevy,Avalanche,White
South,2020-05-20T22:22:56Z,NCE-3199,Cadillac,SRX,White
South,2020-05-20T22:23:00Z,VIE-3851,Ford,F-150,Black
South,2020-05-20T22:23:18Z,WKK-1018,Chevy,Camaro,Red
South,2020-05-20T22:23:21Z,CSQ-4831,Kia,Forte,Black
South,2020-05-20T22:23:24Z,FXH-9914,Chevy,Impala,Red
South,2020-05-20T22:23:28Z,WCC-3780,BMW,1-Series,Silver
South,2020-05-20T22:23:35Z,KOO-7295,Porsche,Panamera,Black
South,2020-05-20T22:23:37Z,RLW-6821,Infiniti,Q50,Black
South,2020-05-20T22:23:39Z,EGW-1553,GMC,Sierra,Black
South,2020-05-20T22:23:45Z,BHW-7010,Ford,Fiesta,Black
South,2020-05-20T22:23:51Z,SNZ-0894,Nissan,Titan,White
South,2020-05-20T22:23:59Z,UCY-3101,Mercedes,E-Class,Black
South,2020-05-20T22:24:37Z,BNO-9197,GMC,Denali,Black
South,2020-05-20T22:24:41Z,FIT-1109,Toyota,Tundra,Black
South,2020-05-20T22:24:47Z,QVJ-9942,Chevy,Malibu,Grey
South,2020-05-20T22:24:51Z,HYN-8956,Kia,Stinger,Red
South,2020-05-20T22:24:53Z,NLG-5652,Jaguar,XF,Black
South,2020-05-20T22:24:56Z,PTN-8368,GMC,Sierra,White
South,2020-05-20T22:24:57Z,ZFO-3763,Ford,F-150,Blue
South,2020-05-20T22:24:58Z,XGF-5357,Honda,Avalanche,White
South,2020-05-20T22:25:01Z,LTR-9264,Jeep,Patriot,Silver
South,2020-05-20T22:25:02Z,KEN-8902,GMC,Yukon,Black
South,2020-05-20T22:25:04Z,NRT-9838,Lexus,RX,Silver
South,2020-05-20T22:25:21Z,KLK-3322,Honda,Accord,Red
South,2020-05-20T22:25:21Z,MJO-7781,Nissan,Murano,Black
South,2020-05-20T22:25:22Z,GJE-7217,Ford,F-250,Black
South,2020-05-20T22:25:31Z,KCR-4222,Hyundai,Sonata,Silver
South,2020-05-20T22:25:47Z,PBX-3589,Chevy,Express,White
South,2020-05-20T22:26:03Z,SNH-5813,Audi,Q7,White
South,2020-05-20T22:26:29Z,URW-8496,Toyota,Highlander,Red
South,2020-05-20T22:26:32Z,VEW-2474,Nissan,Maxima,Silver
South,2020-05-20T22:26:33Z,IHB-7463,Volvo,S60,Red
South,2020-05-20T22:26:36Z,UDV-2023,Ford,F-250,Blue
South,2020-05-20T22:26:54Z,HNN-1298,Volkswagen,Passat,Grey
South,2020-05-20T22:27:07Z,RNK-7188,Subaru,Outback,Blue
South,2020-05-20T22:27:14Z,NAF-1185,Toyota,Corolla,Silver
South,2020-05-20T22:27:16Z,HVE-7409,Chevy,Silverado,Silver
South,2020-05-20T22:27:20Z,OSI-3173,Dodge,Ram,White
South,2020-05-20T22:27:22Z,TMU-7555,Lexus,GX,White
South,2020-05-20T22:27:43Z,XBK-9711,Lexus,ES,Silver
South,2020-05-20T22:27:44Z,BKB-8080,Hyundai,Santa Fe,White
South,2020-05-20T22:27:52Z,JEJ-3492,Chevy,Silverado,White
South,2020-05-20T22:28:06Z,WGG-9343,Nissan,Rogue,Grey
South,2020-05-20T22:28:07Z,XUB-3608,Subaru,BRZ,Silver
South,2020-05-20T22:28:24Z,LXQ-4856,Acura,MDX,Black
South,2020-05-20T22:28:26Z,MMJ-2985,Toyota,Yaris,Black
South,2020-05-20T22:28:29Z,LMZ-4967,Honda,Accord,Grey
South,2020-05-20T22:28:30Z,JGX-5630,Honda,Civic,Red
South,2020-05-20T22:28:35Z,UKC-7326,BMW,1-Series,Silver
South,2020-05-20T22:28:38Z,ZIR-4075,Lexus,RX,White
South,2020-05-20T22:28:41Z,JSL-5132,Volkswagen,Tiguan,Black
South,2020-05-20T22:29:02Z,GJB-0609,Lexus,LX,White
South,2020-05-20T22:29:04Z,SOH-3442,Acura,RSX,Black
South,2020-05-20T22:29:16Z,HWE-8895,Chevy,Silverado,White
South,2020-05-20T22:29:31Z,KTW-1714,Chevy,Cruze,Black
South,2020-05-20T22:29:35Z,XIW-0546,Toyota,4Runner,Beige
South,2020-05-20T22:29:46Z,LEZ-1088,Tesla,Model T,White
South,2020-05-20T22:29:48Z,ETK-9749,GMC,Safari,White
South,2020-05-20T22:29:51Z,FTN-0882,Toyota,Highlander,Grey
South,2020-05-20T22:29:56Z,SWP-4254,Toyota,Camry,White
South,2020-05-20T22:29:58Z,XQC-4601,Dodge,Ram,Red
South,2020-05-20T22:30:00Z,OLE-5856,Toyota,Sequoia,White
South,2020-05-20T22:30:02Z,QFQ-1110,Porsche,Cayman,Black
South,2020-05-20T22:30:04Z,CJP-5460,Mazda,6,Black
South,2020-05-20T22:30:07Z,XWO-9520,Scion,xB,Yellow
South,2020-05-20T22:30:12Z,WBO-9779,Chevy,Silverado,White
South,2020-05-20T22:30:21Z,IDJ-1523,Land Rover,Range Rover,White
South,2020-05-20T22:30:23Z,JFF-4837,Honda,Fit,Blue
South,2020-05-20T22:30:28Z,UXF-9970,Lincoln,Towncar,Beige
South,2020-05-20T22:30:30Z,PXO-2994,Nissan,Murano,Black
South,2020-05-20T22:30:31Z,DVA-0370,Chevy,Tahoe,Green
South,2020-05-20T22:30:55Z,QDS-9787,Chevy,Impala,Red
South,2020-05-20T22:31:08Z,EOH-7364,Chrysler,Town & Country,Red
South,2020-05-20T22:31:25Z,QJZ-0516,Chrysler,300,White
South,2020-05-20T22:31:40Z,BAC-0104,Dodge,Ram,White
South,2020-05-20T22:31:53Z,PDJ-2906,Audi,Q5,Black
South,2020-05-20T22:32:11Z,TVU-8499,Toyota,Prius,Grey
South,2020-05-20T22:32:25Z,FUL-9229,Nissan,350Z,Silver
South,2020-05-20T22:32:28Z,VSM-8287,Toyota,Avalon,Silver
South,2020-05-20T22:32:37Z,FKX-7180,Nissan,Kicks,Silver
South,2020-05-20T22:32:39Z,ZNG-5180,Kia,Rio,Purple
South,2020-05-20T22:32:56Z,OPB-6627,Kia,Sorento,Silver
South,2020-05-20T22:32:58Z,LZA-7168,Honda,Pilot,White
South,2020-05-20T22:33:07Z,VDW-1507,Chevy,Impala,White
South,2020-05-20T22:33:10Z,QGA-4471,Kia,Spectra,Silver
South,2020-05-20T22:33:14Z,GRE-5075,Acura,TSX,Silver
South,2020-05-20T22:33:19Z,VPT-4308,Toyota,Matrix,Grey
South,2020-05-20T22:33:49Z,FRP-7241,Ford,F-350,White
South,2020-05-20T22:34:13Z,TQY-3215,Ford,Ranger,Silver
South,2020-05-20T22:34:19Z,GLC-7256,Scion,xB,Silver
South,2020-05-20T22:34:21Z,FWG-6876,Land Rover,Discovery,Grey
South,2020-05-20T22:34:49Z,YND-6791,Ford,Econoline,Blue
South,2020-05-20T22:34:54Z,VKV-7492,Honda,HR-V,Grey
South,2020-05-20T22:35:00Z,ZXW-2576,Lexus,LX,Black
South,2020-05-20T22:35:13Z,YTX-2440,Subaru,Legacy,White
South,2020-05-20T22:35:15Z,PWV-5692,Nissan,Versa,Blue
South,2020-05-20T22:35:18Z,TJM-2419,Honda,Pilot,Silver
South,2020-05-20T22:35:21Z,ONN-4268,Nissan,XE,Black
South,2020-05-20T22:35:36Z,YJF-7917,Toyota,Sienna,Silver
South,2020-05-20T22:36:02Z,MQQ-9740,Chevy,Kodiak,White
South,2020-05-20T22:36:04Z,CPQ-8398,Hino,268,Black
South,2020-05-20T22:36:07Z,XJQ-0126,GMC,Safari,White
South,2020-05-20T22:36:11Z,XEM-0292,Toyota,Corolla,Silver
South,2020-05-20T22:36:35Z,ZUK-5811,Chevy,Traverse,Black
South,2020-05-20T22:36:39Z,SEU-9395,Nissan,Altima,Beige
South,2020-05-20T22:36:46Z,BYL-5475,Volvo,VNL 670,Red
South,2020-05-20T22:36:58Z,OUW-1925,Toyota,Sienna,Beige
South,2020-05-20T22:37:01Z,RJB-2961,BMW,3-Series,Green
South,2020-05-20T22:37:10Z,QIX-5416,Mercedes,GE-Class,Black
South,2020-05-20T22:37:16Z,DAG-5470,Ford,F-150,Blue
South,2020-05-20T22:37:22Z,JCX-1017,Porsche,Panamera,Black
South,2020-05-20T22:37:23Z,XEN-9739,Alfa Romeo,Giulia,Red
South,2020-05-20T22:37:29Z,CTQ-9120,Land Rover,Range Rover,White
South,2020-05-20T22:37:31Z,CXJ-8139,Jeep,Cherokee,White
South,2020-05-20T22:37:55Z,TFN-3512,Lexus,ES,White
South,2020-05-20T22:37:57Z,JLW-3441,Volvo,XC60,Silver
South,2020-05-20T22:37:58Z,IWB-6392,Honda,C-HR,White
South,2020-05-20T22:38:00Z,ODG-6221,Chevy,Colorado,White
South,2020-05-20T22:38:13Z,RCZ-9431,Mercedes,S-Series,Black
South,2020-05-20T22:38:17Z,MJH-2714,Mercedes,CLA-Class,Red
South,2020-05-20T22:38:24Z,HXA-4933,Toyota,Rav-4,White
South,2020-05-20T22:38:29Z,YCO-3406,Subaru,Impreza,Blue
South,2020-05-20T22:38:33Z,JUO-9433,Buick,Enclave,Beige
South,2020-05-20T22:38:40Z,XEQ-5070,Kia,Rio,Silver
South,2020-05-20T22:38:42Z,EJJ-3953,Saturn,Sky,Black
South,2020-05-20T22:38:47Z,QGH-6612,Dodge,Grand Caravan,White
South,2020-05-20T22:39:12Z,BDG-7021,Nissan,370Z,Grey
South,2020-05-20T22:39:16Z,YSR-7690,Chevy,Silverado,White
South,2020-05-20T22:39:21Z,ONX-3479,Mini,Cooper,Orange
South,2020-05-20T22:39:35Z,RGZ-3305,Nissan,Armada,White
South,2020-05-20T22:39:49Z,VWZ-8563,Kia,Forte,Black
South,2020-05-20T22:39:54Z,YJA-7046,Toyota,Tundra,White
South,2020-05-20T22:40:07Z,QML-5305,BMW,X5,Black
South,2020-05-20T22:40:09Z,NSN-0759,Subaru,Forester,Grey
South,2020-05-20T22:40:15Z,MUW-8072,Nissan,Maxima,Silver
South,2020-05-20T22:40:18Z,TVI-6721,Toyota,Sequoia,Black
South,2020-05-20T22:40:26Z,ROS-3514,Honda,Odyssey,Grey
South,2020-05-20T22:40:28Z,SIA-9678,Toyota,Rav-4,Grey
South,2020-05-20T22:40:30Z,HHZ-7235,Ford,F-350,White
South,2020-05-20T22:40:35Z,JAR-6259,Acura,MDX,White
South,2020-05-20T22:40:37Z,IHQ-5162,Volkswagen,Beetle,Red
South,2020-05-20T22:40:40Z,PQI-5280,BMW,X5,Black
South,2020-05-20T22:40:56Z,QKY-8212,Mini,Cooper,White
South,2020-05-20T22:41:12Z,WVD-5875,Chrysler,200,Silver
South,2020-05-20T22:41:15Z,AJF-9811,Toyota,Corolla,White
South,2020-05-20T22:41:27Z,BGB-2934,Hyundai,Sonata,Black
South,2020-05-20T22:41:31Z,WNS-1394,GMC,Yukon,Black
South,2020-05-20T22:41:33Z,VEO-2041,Ford,F-150,White
South,2020-05-20T22:41:38Z,RHS-4769,Lexus,SC,White
South,2020-05-20T22:41:47Z,ITA-3647,Nissan,Altima,Silver
South,2020-05-20T22:41:50Z,QBN-3026,Toyota,4Runner,Blue
South,2020-05-20T22:41:51Z,DOK-8722,Nissan,350Z,Silver
South,2020-05-20T22:41:58Z,UEH-1432,Chevy,Equinox,White
South,2020-05-20T22:42:05Z,JDB-1664,Hyundai,Tucson,Blue
South,2020-05-20T22:42:11Z,FKB-8259,Hyundai,Sonata,Green
South,2020-05-20T22:42:18Z,FOT-7754,Jeep,Gladiator,Green
South,2020-05-20T22:42:20Z,WOH-9484,Chevy,Tahoe,Black
South,2020-05-20T22:42:23Z,LWR-4019,Dodge,Durango,Black
South,2020-05-20T22:42:39Z,BLB-5112,Acura,TSX,Silver
South,2020-05-20T22:42:40Z,JQF-4185,Honda,HR-V,Grey
South,2020-05-20T22:42:51Z,QQR-1996,Mazda,CX-5,Red
South,2020-05-20T22:42:55Z,XVZ-4919,Chrysler,300,White
South,2020-05-20T22:42:57Z,GFO-3511,Toyota,Tocoma,White
South,2020-05-20T22:43:00Z,YOC-8510,Tesla,Model X,Blue
South,2020-05-20T22:43:02Z,EYQ-4397,Ford,F-150,Red
South,2020-05-20T22:43:04Z,NQQ-3620,Ford,F-250,Black
South,2020-05-20T22:43:04Z,VAN-7812,Nissan,Titan,White
South,2020-05-20T22:43:08Z,RDK-4330,Chevy,Malibu,Grey
South,2020-05-20T22:43:11Z,ANH-8734,Chevy,Colorado,Black
South,2020-05-20T22:43:13Z,VXM-1029,Saab,93,Black
South,2020-05-20T22:43:19Z,IMI-1326,Kia,Santa Fe,White
South,2020-05-20T22:43:37Z,UKD-2177,Nissan,Rogue,Black
South,2020-05-20T22:43:39Z,DCN-0201,BMW,4-Series,White
South,2020-05-20T22:43:47Z,RAT-6227,Subaru,Crosstrek,Orange
South,2020-05-20T22:43:58Z,DUF-5674,GMC,Canyon,Silver
South,2020-05-20T22:44:00Z,FXD-2508,Nissan,Kicks,Silver
South,2020-05-20T22:44:05Z,BOL-9839,Chevy,Cavalier,Silver
South,2020-05-20T22:44:10Z,JGS-3874,Jaguar,XF,Black
South,2020-05-20T22:44:11Z,ELR-2511,Audi,Q7,Black
South,2020-05-20T22:44:15Z,VMX-4433,Kia,Optima,Grey
South,2020-05-20T22:44:23Z,JZD-0241,Jeep,Patriot,Silver
South,2020-05-20T22:44:34Z,ZKW-6698,Ford,E-250,White
South,2020-05-20T22:44:37Z,KDS-4280,Chevy,Suburban,Red
South,2020-05-20T22:44:42Z,VQA-5950,Honda,CR-V,Grey
South,2020-05-20T22:45:11Z,BXO-6602,Chevy,Cavalier,Silver
South,2020-05-20T22:45:12Z,IVN-8616,Nissan,Frontier,Red
South,2020-05-20T22:45:21Z,VDD-9947,Chevy,Silverado,White
South,2020-05-20T22:45:31Z,VSJ-2028,Nissan,Murano,Black
South,2020-05-20T22:45:38Z,OEI-6363,Ford,Fiesta,White
South,2020-05-20T22:45:39Z,BIL-8825,Fiat,500,Grey
South,2020-05-20T22:45:41Z,UZN-8915,Ford,E-250,White
South,2020-05-20T22:45:45Z,XYJ-5189,Ford,Expedition,Black
South,2020-05-20T22:46:01Z,QPJ-0879,Kia,Sedona,Black
South,2020-05-20T22:46:07Z,NQQ-8990,Ford,F-150,Black
South,2020-05-20T22:46:11Z,AJR-0050,Ford,F-150,Black
South,2020-05-20T22:46:14Z,TIL-1127,Kia,Santa Fe,White
South,2020-05-20T22:46:31Z,BAT-0527,Nissan,Altima,Black
South,2020-05-20T22:46:51Z,EOS-7191,Dodge,Journey,White
South,2020-05-20T22:46:55Z,XFL-5182,Mercedes,E-Class,Blue
South,2020-05-20T22:47:19Z,GJP-3275,Fiat,500,Grey
South,2020-05-20T22:47:25Z,GCL-1509,Chevy,Traverse,White
South,2020-05-20T22:47:26Z,XDA-5777,Toyota,Highlander,Grey
South,2020-05-20T22:47:29Z,VFM-2064,Tesla,Model S,Silver
South,2020-05-20T22:47:29Z,DIG-6923,Honda,CR-V,Silver
South,2020-05-20T22:47:36Z,XGF-5915,Nissan,Altima,Beige
South,2020-05-20T22:47:42Z,YNQ-3924,Ford,F-150,Red
South,2020-05-20T22:47:48Z,JQR-3833,Buick,LaCrosse,White
South,2020-05-20T22:47:53Z,KIM-3230,Mazda,3,Grey
South,2020-05-20T22:47:54Z,UHF-1982,Chevy,Silverado,Blue
South,2020-05-20T22:47:59Z,GNF-7760,Honda,Ridgeline,Black
South,2020-05-20T22:48:05Z,RYS-9546,Chevy,Express,White
South,2020-05-20T22:48:08Z,ETH-5591,Tesla,Model T,White
South,2020-05-20T22:48:09Z,SGZ-5755,Kia,Stinger,Red
South,2020-05-20T22:48:11Z,SPO-0713,Jeep,Wrangler,Green
South,2020-05-20T22:48:14Z,OBB-8113,Honda,Civic,White
South,2020-05-20T22:48:20Z,KVW-2849,Mercedes,E-Series,White
South,2020-05-20T22:48:24Z,YWI-9440,Nissan,XE,Black
South,2020-05-20T22:48:31Z,GTD-7628,Mazda,3,White
South,2020-05-20T22:48:42Z,JJV-5727,Toyota,4Runner,Black
South,2020-05-20T22:48:45Z,YGV-1017,Jeep,Patriot,Silver
South,2020-05-20T22:48:54Z,SOJ-5827,Nissan,Maxima,Beige
South,2020-05-20T22:49:08Z,FKQ-3633,Ford,F-150,Black
South,2020-05-20T22:49:11Z,BYH-2218,Lexus,CT,White
South,2020-05-20T22:49:18Z,SUL-5698,Jeep,Wrangler,Black
South,2020-05-20T22:49:37Z,MKU-0092,Hyundai,Elantra,Grey
South,2020-05-20T22:49:37Z,BVW-9906,Lincoln,Towncar,Silver
South,2020-05-20T22:49:40Z,VSI-4524,Toyota,Sienna,Grey
South,2020-05-20T22:49:42Z,TVP-4420,Porsche,911,Silver
South,2020-05-20T22:49:51Z,ORX-3251,Chevy,Silverado,White
South,2020-05-20T22:49:56Z,QJO-9432,Honda,CR-V,Red
South,2020-05-20T22:50:01Z,VPS-2282,Nissan,Versa,Blue
South,2020-05-20T22:50:05Z,UHS-4398,Infiniti,QX50,Silver
South,2020-05-20T22:50:15Z,IWK-1136,GMC,Acadia,Black
South,2020-05-20T22:50:17Z,JKN-6564,Dodge,Ram,White
South,2020-05-20T22:50:18Z,DOB-5729,Kia,Soul,Grey
South,2020-05-20T22:50:21Z,XQA-7682,Chevy,Silverado,Silver
South,2020-05-20T22:50:23Z,SBE-6080,Ford,Econoline,Blue
South,2020-05-20T22:50:26Z,OAA-0124,BMW,X1,Black
South,2020-05-20T22:50:43Z,OCX-2561,Ford,F-150,Black
South,2020-05-20T22:50:46Z,KLC-9673,Honda,Accord,Grey
South,2020-05-20T22:50:52Z,CYG-2407,Land Rover,Range Rover,White
South,2020-05-20T22:50:59Z,QIR-0205,Mitsubishi,Mirage,Silver
South,2020-05-20T22:51:03Z,CVD-7189,Subaru,Forester,Blue
South,2020-05-20T22:51:07Z,ZCU-3643,Toyota,Sequoia,White
South,2020-05-20T22:51:10Z,YWL-8041,Ford,Fusion,Blue
South,2020-05-20T22:51:12Z,OIZ-8326,Buick,Verano,Grey
South,2020-05-20T22:51:34Z,BSI-4599,Volkswagen,Passat,Grey
South,2020-05-20T22:51:38Z,MYB-7525,Chevy,Camaro,Red
South,2020-05-20T22:51:40Z,OHJ-7092,Toyota,Forerunner,White
South,2020-05-20T22:51:42Z,EDL-6655,Jeep,Cherokee,Black
South,2020-05-20T22:51:45Z,ERG-3295,Porsche,Cayman,Black
South,2020-05-20T22:52:00Z,POP-1436,Honda,Fit,Grey
South,2020-05-20T22:52:10Z,KUM-0569,Hyundai,Sonata,White
South,2020-05-20T22:52:30Z,FRL-1395,Toyota,Tocoma,White
South,2020-05-20T22:52:34Z,EDF-0658,Subaru,Forester,Blue
South,2020-05-20T22:52:35Z,CQT-4174,Honda,HR-V,Blue
South,2020-05-20T22:52:36Z,BCQ-8887,Buick,Enclave,Beige
South,2020-05-20T22:52:45Z,SGE-9113,Hyundai,Sonata,Silver
South,2020-05-20T22:53:08Z,IWO-6475,Porsche,Panamera,Black
South,2020-05-20T22:53:09Z,LSO-4216,Land Rover,LR4,Grey
South,2020-05-20T22:53:16Z,KIT-0589,Nissan,Murano,Black
South,2020-05-20T22:53:29Z,XSJ-9222,Nissan,350Z,Silver
South,2020-05-20T22:53:36Z,HOT-9078,Mazda,CX-9,White
South,2020-05-20T22:53:52Z,XST-8625,Audi,Q5,Black
South,2020-05-20T22:54:05Z,OZB-6005,Acura,TL,Grey
South,2020-05-20T22:54:19Z,CQI-5019,Lincoln,Towncar,Silver
South,2020-05-20T22:54:26Z,ZSB-2357,Toyota,Venza,Silver
South,2020-05-20T22:54:28Z,OLT-6968,Dodge,Grand Caravan,White
South,2020-05-20T22:54:40Z,IUZ-6617,Mercedes,GLK-Class,White
South,2020-05-20T22:54:43Z,EWG-8168,Volkswagen,Jetta,Red
South,2020-05-20T22:55:05Z,BPC-5105,Land Rover,Range Rover,White
South,2020-05-20T22:55:07Z,DFH-1384,Chevy,Express,White
South,2020-05-20T22:55:09Z,TGD-1879,Mazda,CX-5,Grey
South,2020-05-20T22:55:19Z,RDY-1613,Honda,Pilot,Silver
South,2020-05-20T22:55:24Z,HWQ-7619,BMW,1-Series,Silver
South,2020-05-20T22:55:29Z,KUT-7490,Hyundai,Tucson,Blue
South,2020-05-20T22:55:36Z,SGG-0943,Chevy,Colorado,Black
